Fecha Hora,Temperatura DHT,Humedad DHT,Temperatura Eddy,Humedad Eddy,,,
22/01/2015 08:30,22.40,77.60,"23,10","63,51",,,
22/01/2015 08:45,22.70,78.00,"23,38","63,17",,,
22/01/2015 09:00,22.80,76.80,"23,64","59,95",,,
22/01/2015 09:15,23.20,77.00,"24,18","60,15",,,
22/01/2015 09:30,23.80,74.00,"24,24","60,55",,,
22/01/2015 09:45,24.50,73.50,"24,71","58,77",,,
22/01/2015 10:00,24.90,70.90,"25,05","58,57",,,
22/01/2015 10:15,25.50,70.70,"25,12","58,50",,,
22/01/2015 10:30,26.20,69.60,"25,52","56,92",,,
22/01/2015 10:45,26.20,68.80,"25,65","56,65",,,
22/01/2015 11:00,26.70,66.90,"26,00","58,22",,,
22/01/2015 11:15,27.20,67.20,"26,75","57,74",,,
22/01/2015 11:30,27.80,64.70,"26,54","56,51",,,
22/01/2015 11:45,27.90,65.30,"27,01","54,59",,,
22/01/2015 12:00,27.90,63.60,"27,21","55,95",,,
22/01/2015 12:15,28.30,69.00,"27,42","53,77",,,
22/01/2015 12:30,28.50,63.40,"27,83","52,89",,,
22/01/2015 12:45,28.60,62.60,"27,97","51,73",,,
22/01/2015 13:00,29.10,63.50,"28,45","54,05",,,
22/01/2015 13:15,29.40,56.20,"28,65","49,54",,,
22/01/2015 13:30,29.60,59.90,"28,65","45,72",,,
22/01/2015 13:45,29.80,51.10,"28,99","42,38",,,
22/01/2015 14:00,30.10,52.80,"29,06","42,17",,,
22/01/2015 14:15,29.50,50.90,"29,06","44,63",,,
22/01/2015 14:30,30.00,49.90,"29,13","39,99",,,
22/01/2015 14:45,29.60,49.30,"28,85","41,49",,,
22/01/2015 15:00,29.80,48.60,"29,06","39,44",,,
22/01/2015 15:15,29.60,50.10,"28,52","42,17",,,
22/01/2015 15:30,29.40,51.20,"28,79","38,69",,,
22/01/2015 15:45,29.40,50.70,"28,93","39,65",,,
22/01/2015 16:00,30.10,50.70,"29,27","37,74",,,
22/01/2015 16:15,30.10,52.00,"29,94","39,51",,,
22/01/2015 16:30,30.10,48.30,"29,74","38,42",,,
22/01/2015 16:45,30.30,47.10,"29,75","38,97",,,
22/01/2015 17:00,30.40,49.40,"30,08","37,80",,,
22/01/2015 17:15,30.40,47.70,"30,27","38,62",,,
22/01/2015 17:30,30.00,47.30,"29,73","38,89",,,
22/01/2015 17:45,30.00,46.20,"29,79","35,48",,,
22/01/2015 18:00,29.80,48.10,"29,58","36,97",,,
22/01/2015 18:15,29.60,49.80,"29,44","38,54",,,
22/01/2015 18:30,29.40,48.60,"29,24","38,34",,,
22/01/2015 18:45,29.20,50.70,"29,24","40,66",,,
22/01/2015 19:00,29.20,50.00,"28,90","42,29",,,
22/01/2015 19:15,28.90,53.00,"28,69","41,68",,,
22/01/2015 19:30,28.60,53.20,"28,49","43,11",,,
22/01/2015 19:45,28.30,54.40,"28,02","45,03",,,
22/01/2015 20:00,27.90,56.10,"27,54","47,07",,,
22/01/2015 20:15,27.50,57.70,"27,15","49,40",,,
22/01/2015 20:30,27.00,59.80,"26,75","49,82",,,
22/01/2015 20:45,26.80,59.60,"26,55","50,78",,,
22/01/2015 21:00,26.50,61.80,"26,42","52,97",,,
22/01/2015 21:15,26.40,68.20,"26,21","59,46",,,
22/01/2015 21:30,26.20,71.30,"26,09","59,81",,,
22/01/2015 21:45,26.00,69.10,"25,95","57,76",,,
22/01/2015 22:00,25.70,69.80,"25,68","58,85",,,
22/01/2015 22:15,25.60,73.20,"25,48","60,98",,,
22/01/2015 22:30,25.40,74.20,"25,35","63,02",,,
22/01/2015 22:45,25.30,77.10,"25,28","64,19",,,
22/01/2015 23:00,25.20,75.10,"25,07","63,16",,,
22/01/2015 23:15,24.90,75.30,"24,87","62,75",,,
22/01/2015 23:30,24.80,73.00,"24,74","61,26",,,
22/01/2015 23:45,24.50,74.10,"24,60","61,60",,,
23/01/2015 00:00,24.40,73.10,"24,54","60,71",,,
23/01/2015 00:15,24.30,74.70,"24,33","63,10",,,
23/01/2015 00:30,24.20,76.20,"24,33","64,13",,,
23/01/2015 00:45,24.10,78.00,"24,33","64,67",,,
23/01/2015 01:00,24.10,77.50,"24,20","65,08",,,
23/01/2015 01:15,24.10,78.00,"24,26","64,74",,,
23/01/2015 01:30,24.00,78.70,"24,20","65,97",,,
23/01/2015 01:45,23.90,78.70,"23,86","65,56",,,
23/01/2015 02:00,23.80,78.30,"24,20","65,29",,,
23/01/2015 02:15,23.60,79.70,"23,65","67,41",,,
23/01/2015 02:30,23.50,81.10,"23,38","68,36",,,
23/01/2015 02:45,23.30,82.00,"23,24","69,46",,,
23/01/2015 03:00,23.10,83.60,"22,91","71,17",,,
23/01/2015 03:15,22.90,87.30,"22,84","75,20",,,
23/01/2015 03:30,22.70,90.30,"22,43","75,61",,,
23/01/2015 03:45,22.60,87.00,"22,84","71,79",,,
23/01/2015 04:00,22.60,85.80,"22,77","71,72",,,
23/01/2015 04:15,22.60,86.70,"22,70","72,47",,,
23/01/2015 04:30,22.50,87.00,"22,57","72,75",,,
23/01/2015 04:45,22.40,88.40,"22,43","74,112",,,
23/01/2015 05:00,22.30,89.60,"22,43","74,52",,,
23/01/2015 05:15,22.30,88.70,"22,64","72,81",,,
23/01/2015 05:30,22.40,88.10,"22,64","73,63",,,
23/01/2015 05:45,22.10,90.30,"22,16","75,48",,,
23/01/2015 06:00,22.00,89.80,"22,16","74,86",,,
23/01/2015 06:15,22.10,87.10,"22,50","71,31",,,
23/01/2015 06:30,22.20,85.30,"22,50","70,22",,,
23/01/2015 06:45,22.40,84.50,"22,84","69,47",,,
23/01/2015 07:00,22.60,81.90,"23,18","67,14",,,
23/01/2015 07:15,22.80,81.70,"23,73","64,75",,,
23/01/2015 07:30,22.90,80.60,"23,45","66,32",,,
23/01/2015 07:45,22.90,80.80,"23,24","66,59",,,
23/01/2015 08:00,23.10,78.40,"23,51","65,70",,,
23/01/2015 08:15,23.50,79.50,"24,06","63,51",,,
23/01/2015 08:30,23.60,77.70,"24,40","61,87",,,
23/01/2015 08:45,23.80,77.20,"24,39","62,68",,,
23/01/2015 09:00,24.30,75.90,"24,79","60,42",,,
23/01/2015 09:15,24.10,75.00,"24,11","63,42",,,
23/01/2015 09:30,24.80,72.80,"25,26","60,14",,,
23/01/2015 09:45,25.10,73.50,"25,19","60,55",,,
23/01/2015 10:00,25.70,70.90,"25,60","60,68",,,
23/01/2015 10:15,26.50,70.70,"25,87","58,29",,,
23/01/2015 10:30,26.60,68.30,"25,59","59,24",,,
23/01/2015 10:45,27.00,70.20,"26,54","57,33",,,
23/01/2015 11:00,27.40,67.00,"26,06","58,15",,,
23/01/2015 11:15,27.40,67.20,"26,27","59,17",,,
23/01/2015 11:30,27.70,65.70,"26,81","58,21",,,
23/01/2015 11:45,28.10,65.40,"27,56","56,30",,,
23/01/2015 12:00,28.30,65.90,"27,41","60,25",,,
23/01/2015 12:15,28.60,66.00,"27,88","56,83",,,
23/01/2015 12:30,28.80,64.80,"28,09","55,60",,,
23/01/2015 12:45,28.70,64.60,"27,54","58,88",,,
23/01/2015 13:00,29.30,68.10,"28,84","56,49",,,
23/01/2015 13:15,30.10,67.70,"29,11","55,06",,,
23/01/2015 13:30,30.30,62.80,"29,04","53,49",,,
23/01/2015 13:45,30.20,61.70,"29,18","51,37",,,
23/01/2015 14:00,30.20,53.50,"29,32","45,71",,,
23/01/2015 14:15,30.30,50.90,"29,59","46,74",,,
23/01/2015 14:30,29.90,54.10,"29,59","45,51",,,
23/01/2015 14:45,30.10,53.50,"29,86","47,01",,,
23/01/2015 15:00,30.50,51.70,"29,93","40,46",,,
23/01/2015 15:15,30.70,47.50,"30,20","36,30",,,
23/01/2015 15:30,30.80,43.70,"30,34","33,98",,,
23/01/2015 15:45,30.60,46.50,"30,41","34,59",,,
23/01/2015 16:00,30.50,52.00,"29,93","43,73",,,
23/01/2015 16:15,30.40,52.80,"30,00","42,50",,,
23/01/2015 16:30,30.40,55.30,"29,86","41,55",,,
23/01/2015 16:45,30.50,50.50,"31,16","39,37",,,
23/01/2015 17:00,31.20,49.40,"31,09","40,05",,,
23/01/2015 17:15,31.20,46.90,"30,33","40,73",,,
23/01/2015 17:30,31.10,49.60,"31,01","36,36",,,
23/01/2015 17:45,31.00,44.90,"30,81","36,56",,,
23/01/2015 18:00,31.00,45.60,"30,18","37,65",,,
23/01/2015 18:15,30.20,49.70,"29,71","41,68",,,
23/01/2015 18:30,30.20,51.90,"30,12","41,88",,,
23/01/2015 18:45,30.00,46.20,"30,06","33,43",,,
23/01/2015 19:00,30.10,47.70,"30,26","37,04",,,
23/01/2015 19:15,29.80,48.30,"29,71","38,88",,,
23/01/2015 19:30,29.50,49.60,"29,44","39,09",,,
23/01/2015 19:45,29.10,51.00,"29,04","41,61",,,
23/01/2015 20:00,28.70,54.20,"28,22","45,51",,,
23/01/2015 20:15,28.30,56.40,"27,56","48,52",,,
23/01/2015 20:30,27.90,57.80,"27,15","51,12",,,
23/01/2015 20:45,27.50,61.70,"27,16","52,49",,,
23/01/2015 21:00,27.20,63.20,"26,69","53,92",,,
23/01/2015 21:15,26.90,64.60,"26,69","55,29",,,
23/01/2015 21:30,26.60,67.70,"26,29","57,89",,,
23/01/2015 21:45,26.40,69.70,"26,02","60,08",,,
23/01/2015 22:00,26.20,72.20,"25,82","61,99",,,
23/01/2015 22:15,26.00,77.30,"25,62","66,58",,,
23/01/2015 22:30,25.80,81.80,"25,41","70,33",,,
23/01/2015 22:45,25.60,85.80,"25,42","73,21",,,
23/01/2015 23:00,25.50,86.50,"25,42","73,07",,,
23/01/2015 23:15,25.40,90.70,"25,15","75,53",,,
23/01/2015 23:30,25.10,88.30,"24,88","74,51",,,
23/01/2015 23:45,25.10,87.30,"25,08","72,05",,,
24/01/2015 00:00,25.10,81.50,"25,15","67,34",,,
24/01/2015 00:15,25.00,79.20,"25,22","64,95",,,
24/01/2015 00:30,25.00,78.20,"25,15","64,81",,,
24/01/2015 00:45,24.90,78.40,"25,08","65,49",,,
24/01/2015 01:00,24.70,81.20,"24,67","67,20",,,
24/01/2015 01:15,24.60,82.00,"24,61","68,77",,,
24/01/2015 01:30,24.40,84.00,"24,40","70,14",,,
24/01/2015 01:45,24.30,83.20,"24,26","69,52",,,
24/01/2015 02:00,24.20,83.60,"24,26","69,87",,,
24/01/2015 02:15,24.10,80.90,"24,20","67,88",,,
24/01/2015 02:30,24.10,81.70,"24,26","68,02",,,
24/01/2015 02:45,24.10,81.80,"24,20","68,16",,,
24/01/2015 03:00,24.00,80.10,"24,20","66,59",,,
24/01/2015 03:15,23.90,80.60,"23,92","68,43",,,
24/01/2015 03:30,23.80,83.80,"23,72","71,44",,,
24/01/2015 03:45,23.50,85.40,"23,11","73,42",,,
24/01/2015 04:00,23.30,84.90,"22,77","73,22",,,
24/01/2015 04:15,23.10,85.20,"22,70","74,18",,,
24/01/2015 04:30,22.90,86.10,"22,77","73,98",,,
24/01/2015 04:45,22.80,88.10,"22,64","75,20",,,
24/01/2015 05:00,22.70,90.40,"22,77","76,64",,,
24/01/2015 05:15,22.60,92.20,"22,57","77,94",,,
24/01/2015 05:30,22.50,95.20,"22,57","79,64",,,
24/01/2015 05:45,22.50,96.40,"22,43","78,42",,,
24/01/2015 06:00,22.30,96.90,"22,30","79,10",,,
24/01/2015 06:15,22.20,95.60,"22,09","79,10",,,
24/01/2015 06:30,22.10,96.40,"22,16","79,03",,,
24/01/2015 06:45,22.10,95.20,"22,36","78,35",,,
24/01/2015 07:00,22.30,95.30,"23,39","74,39",,,
24/01/2015 07:15,22.50,95.00,"24,21","69,81",,,
24/01/2015 07:30,23.00,90.20,"24,62","67,76",,,
24/01/2015 07:45,23.50,91.40,"24,74","71,03",,,
24/01/2015 08:00,23.90,89.40,"24,60","70,40",,,
24/01/2015 08:15,24.50,83.70,"25,27","66,57",,,
24/01/2015 08:30,24.90,81.60,"26,09","63,83",,,
24/01/2015 08:45,25.10,83.40,"26,63","63,22",,,
24/01/2015 09:00,25.50,80.20,"26,76","64,17",,,
24/01/2015 09:15,25.90,80.40,"27,30","61,43",,,
24/01/2015 09:30,26.70,79.00,"27,57","61,63",,,
24/01/2015 09:45,27.90,73.40,"28,31","58,96",,,
24/01/2015 10:00,28.50,70.70,"27,82","60,11",,,
24/01/2015 10:15,28.60,72.10,"28,50","59,49",,,
24/01/2015 10:30,29.30,68.40,"29,18","56,76",,,
24/01/2015 10:45,30.00,60.40,"29,59","50,90",,,
24/01/2015 11:00,30.40,59.40,"29,73","50,08",,,
24/01/2015 11:15,30.50,56.90,"29,92","43,45",,,
24/01/2015 11:30,31.20,56.80,"30,46","43,59",,,
24/01/2015 11:45,31.20,55.80,"30,53","42,43",,,
24/01/2015 12:00,32.00,52.00,"30,94","42,29",,,
24/01/2015 12:15,32.20,55.60,"31,61","40,99",,,
24/01/2015 12:30,32.30,51.80,"31,20","42,15",,,
24/01/2015 12:45,32.30,52.40,"31,41","42,49",,,
24/01/2015 13:00,32.10,51.30,"30,93","43,92",,,
24/01/2015 13:15,32.90,51.40,"31,08","43,32",,,
24/01/2015 13:30,33.10,49.30,"31,15","42,91",,,
24/01/2015 13:45,33.50,48.20,"31,77","42,29",,,
24/01/2015 14:00,33.30,50.50,"32,11","42,23",,,
24/01/2015 14:15,33.30,49.90,"32,11","43,39",,,
24/01/2015 14:30,33.20,49.10,"32,05","42,44",,,
24/01/2015 14:45,33.30,50.70,"31,98","41,89",,,
24/01/2015 15:00,33.50,48.80,"32,45","43,12",,,
24/01/2015 15:15,33.30,51.70,"32,32","42,50",,,
24/01/2015 15:30,33.30,47.20,"32,52","38,48",,,
24/01/2015 15:45,33.40,48.20,"32,72","39,98",,,
24/01/2015 16:00,33.70,50.20,"32,99","35,88",,,
24/01/2015 16:15,34.00,50.90,"32,65","37,11",,,
24/01/2015 16:30,33.60,45.40,"32,85","36,70",,,
24/01/2015 16:45,33.80,44.60,"32,86","37,45",,,
24/01/2015 17:00,33.40,46.60,"32,38","37,25",,,
24/01/2015 17:15,33.40,48.40,"32,78","37,52",,,
24/01/2015 17:30,33.10,47.30,"32,50","37,58",,,
24/01/2015 17:45,33.20,55.20,"31,95","48,76",,,
24/01/2015 18:00,33.00,56.00,"31,88","48,83",,,
24/01/2015 18:15,32.80,55.60,"31,47","47,20",,,
24/01/2015 18:30,32.60,58.00,"31,48","49,04",,,
24/01/2015 18:45,32.50,59.10,"31,42","50,82",,,
24/01/2015 19:00,32.40,61.30,"31,28","52,80",,,
24/01/2015 19:15,32.00,62.70,"30,94","55,59",,,
24/01/2015 19:30,31.70,63.00,"30,68","55,12",,,
24/01/2015 19:45,31.40,65.00,"30,41","56,29",,,
24/01/2015 20:00,30.90,66.20,"29,80","58,61",,,
24/01/2015 20:15,30.40,69.00,"29,20","61,69",,,
24/01/2015 20:30,29.80,71.80,"28,79","63,40",,,
24/01/2015 20:45,29.30,74.70,"28,39","65,52",,,
24/01/2015 21:00,28.90,74.70,"28,26","63,69",,,
24/01/2015 21:15,28.70,65.40,"28,67","53,92",,,
24/01/2015 21:30,28.50,66.10,"28,46","54,47",,,
24/01/2015 21:45,28.20,67.70,"27,99","56,31",,,
24/01/2015 22:00,28.00,67.20,"27,99","55,50",,,
24/01/2015 22:15,27.80,67.90,"27,66","56,87",,,
24/01/2015 22:30,27.60,70.20,"27,59","59,12",,,
24/01/2015 22:45,27.30,77.50,"26,84","66,77",,,
24/01/2015 23:00,26.90,80.40,"26,56","68,54",,,
24/01/2015 23:15,26.70,79.00,"26,50","65,75",,,
24/01/2015 23:30,26.60,78.90,"26,71","66,51",,,
24/01/2015 23:45,26.40,82.10,"26,10","69,58",,,
25/01/2015 00:00,26.00,84.10,"25,62","71,90",,,
25/01/2015 00:15,25.90,84.50,"25,76","71,15",,,
25/01/2015 00:30,25.80,84.30,"25,56","71,43",,,
25/01/2015 00:45,25.60,84.30,"25,08","72,12",,,
25/01/2015 01:00,25.30,86.00,"24,88","73,48",,,
25/01/2015 01:15,25.00,87.80,"24,88","74,51",,,
25/01/2015 01:30,24.90,91.10,"24,61","76,49",,,
25/01/2015 01:45,24.70,90.50,"24,61","75,60",,,
25/01/2015 02:00,24.60,91.20,"24,47","75,40",,,
25/01/2015 02:15,24.40,87.30,"24,74","72,12",,,
25/01/2015 02:30,24.40,85.40,"24,67","69,87",,,
25/01/2015 02:45,24.30,85.80,"24,61","70,75",,,
25/01/2015 03:00,24.30,86.60,"24,47","72,12",,,
25/01/2015 03:15,24.20,88.00,"24,40","72,80",,,
25/01/2015 03:30,24.10,89.90,"24,06","74,51",,,
25/01/2015 03:45,23.90,92.70,"23,86","77,24",,,
25/01/2015 04:00,23.80,92.90,"23,79","76,97",,,
25/01/2015 04:15,23.60,94.60,"23,72","78,13",,,
25/01/2015 04:30,23.50,95.70,"23,52","78,75",,,
25/01/2015 04:45,23.30,98.90,"23,32","80,05",,,
25/01/2015 05:00,23.30,99.90,"23,18","80,87",,,
25/01/2015 05:15,23.10,99.90,"23,11","81,35",,,
25/01/2015 05:30,23.10,99.90,"22,98","80,94",,,
25/01/2015 05:45,23.00,99.90,"23,11","80,94",,,
25/01/2015 06:00,22.90,99.90,"22,98","81,01",,,
25/01/2015 06:15,22.90,97.60,"23,11","79,10",,,
25/01/2015 06:30,22.90,97.60,"23,11","78,96",,,
25/01/2015 06:45,22.90,98.80,"23,18","78,62",,,
25/01/2015 07:00,23.10,98.40,"23,39","78,83",,,
25/01/2015 07:15,23.30,97.30,"23,80","76,57",,,
25/01/2015 07:30,23.40,94.80,"24,21","75,68",,,
25/01/2015 07:45,23.70,96.30,"24,20","75,26",,,
25/01/2015 08:00,24.10,94.30,"24,74","74,30",,,
25/01/2015 08:15,24.50,93.90,"25,08","75,39",,,
25/01/2015 08:30,25.00,90.70,"25,96","69,51",,,
25/01/2015 08:45,25.40,85.50,"26,50","66,02",,,
25/01/2015 09:00,25.90,82.00,"27,45","62,46",,,
25/01/2015 09:15,26.50,81.20,"27,58","63,55",,,
25/01/2015 09:30,27.00,78.60,"27,44","64,30",,,
25/01/2015 09:45,27.90,76.80,"28,39","62,58",,,
25/01/2015 10:00,29.10,72.80,"29,47","54,80",,,
25/01/2015 10:15,29.60,69.90,"29,26","57,80",,,
25/01/2015 10:30,30.40,66.10,"30,00","58,333",,,
25/01/2015 10:45,30.70,66.50,"29,79","53,97",,,
25/01/2015 11:00,31.20,65.70,"30,07","54,65",,,
25/01/2015 11:15,30.90,59.20,"30,33","51,03",,,
25/01/2015 11:30,31.60,56.00,"31,22","44,54",,,
25/01/2015 11:45,32.00,57.30,"31,42","48,77",,,
25/01/2015 12:00,33.00,49.60,"31,35","47,20",,,
25/01/2015 12:15,32.70,53.40,"31,28","46,25",,,
25/01/2015 12:30,32.50,54.90,"31,42","45,98",,,
25/01/2015 12:45,33.10,56.60,"32,44","43,93",,,
25/01/2015 13:00,33.30,53.10,"31,96","42,84",,,
25/01/2015 13:15,33.30,50.90,"32,17","43,32",,,
25/01/2015 13:30,33.10,51.90,"32,58","42,70",,,
25/01/2015 13:45,32.90,53.10,"32,24","44,14",,,
25/01/2015 14:00,33.50,50.90,"32,17","43,25",,,
25/01/2015 14:15,33.90,48.50,"32,45","42,84",,,
25/01/2015 14:30,33.20,53.00,"32,05","45,37",,,
25/01/2015 14:45,33.20,52.00,"32,18","44,00",,,
25/01/2015 15:00,33.10,54.70,"32,86","46,80",,,
25/01/2015 15:15,33.70,54.50,"33,14","42,09",,,
25/01/2015 15:30,33.50,52.40,"32,38","42,78",,,
25/01/2015 15:45,33.30,51.70,"33,07","39,91",,,
25/01/2015 16:00,34.10,51.00,"33,55","40,53",,,
25/01/2015 16:15,33.80,50.10,"32,73","41,75",,,
25/01/2015 16:30,33.80,52.30,"33,54","40,80",,,
25/01/2015 16:45,33.80,51.20,"33,20","42,64",,,
25/01/2015 17:00,33.90,53.30,"33,26","43,04",,,
25/01/2015 17:15,33.70,53.20,"33,19","44,07",,,
25/01/2015 17:30,33.20,54.20,"32,71","44,20",,,
25/01/2015 17:45,33.40,55.10,"32,91","43,86",,,
25/01/2015 18:00,33.20,55.30,"32,91","43,17",,,
25/01/2015 18:15,33.20,54.60,"32,98","44,67",,,
25/01/2015 18:30,33.20,56.00,"32,84","44,40",,,
25/01/2015 18:45,33.10,53.30,"32,77","43,38",,,
25/01/2015 19:00,33.10,54.60,"32,91","44,67",,,
25/01/2015 19:15,33.00,55.70,"32,63","45,01",,,
25/01/2015 19:30,32.90,56.40,"32,50","46,04",,,
25/01/2015 19:45,32.60,56.80,"31,95","48,15",,,
25/01/2015 20:00,32.20,58.60,"31,35","49,66",,,
25/01/2015 20:15,31.70,61.40,"30,75","52,67",,,
25/01/2015 20:30,31.20,62.80,"30,15","57,32",,,
25/01/2015 20:45,30.60,65.90,"29,94","56,43",,,
25/01/2015 21:00,30.30,73.10,"29,75","63,06",,,
25/01/2015 21:15,29.90,79.60,"29,27","68,45",,,
25/01/2015 21:30,29.60,84.00,"28,94","69,96",,,
25/01/2015 21:45,29.20,80.60,"28,94","66,76",,,
25/01/2015 22:00,29.00,81.00,"28,74","68,26",,,
25/01/2015 22:15,28.80,84.80,"28,47","72,08",,,
25/01/2015 22:30,28.50,84.90,"28,26","71,20",,,
25/01/2015 22:45,28.30,84.40,"28,06","70,99",,,
25/01/2015 23:00,28.40,81.80,"28,27","66,42",,,
25/01/2015 23:15,28.20,79.00,"28,27","64,99",,,
25/01/2015 23:30,28.20,77.50,"28,20","63,56",,,
25/01/2015 23:45,28.20,77.40,"28,27","62,60",,,
26/01/2015 00:00,28.20,78.70,"28,41","64,86",,,
26/01/2015 00:15,28.30,78.80,"28,82","63,01",,,
26/01/2015 00:30,28.40,73.90,"28,75","59,67",,,
26/01/2015 00:45,28.10,76.40,"28,20","63,01",,,
26/01/2015 01:00,27.80,73.30,"27,79","60,28",,,
26/01/2015 01:15,27.60,70.90,"27,45","59,26",,,
26/01/2015 01:30,27.50,72.00,"27,52","59,53",,,
26/01/2015 01:45,27.30,73.20,"27,45","60,76",,,
26/01/2015 02:00,27.20,73.90,"27,25","61,85",,,
26/01/2015 02:15,27.10,76.40,"27,25","63,83",,,
26/01/2015 02:30,27.00,77.90,"27,12","63,84",,,
26/01/2015 02:45,26.90,76.40,"27,05","63,29",,,
26/01/2015 03:00,26.90,75.90,"27,12","63,02",,,
26/01/2015 03:15,26.90,77.10,"26,98","63,84",,,
26/01/2015 03:30,26.70,77.90,"26,85","65,14",,,
26/01/2015 03:45,26.60,79.40,"26,58","66,71",,,
26/01/2015 04:00,26.50,81.20,"26,58","68,15",,,
26/01/2015 04:15,26.40,82.80,"26,44","69,38",,,
26/01/2015 04:30,26.20,83.30,"26,37","69,31",,,
26/01/2015 04:45,26.20,84.00,"26,30","70,06",,,
26/01/2015 05:00,26.20,85.70,"26,37","70,81",,,
26/01/2015 05:15,26.30,84.50,"26,85","68,56",,,
26/01/2015 05:30,26.30,83.60,"26,71","69,24",,,
26/01/2015 05:45,26.30,85.70,"26,44","71,22",,,
26/01/2015 06:00,26.30,86.30,"26,44","71,90",,,
26/01/2015 06:15,26.20,86.70,"26,37","71,77",,,
26/01/2015 06:30,26.10,88.00,"26,23","72,93",,,
26/01/2015 06:45,26.00,88.40,"26,30","72,38",,,
26/01/2015 07:00,26.20,87.30,"26,64","71,15",,,
26/01/2015 07:15,26.50,86.00,"27,39","68,55",,,
26/01/2015 07:30,26.60,85.20,"27,39","67,45",,,
26/01/2015 07:45,26.90,84.20,"27,38","67,72",,,
26/01/2015 08:00,26.90,84.00,"27,31","69,63",,,
26/01/2015 08:15,27.40,82.70,"28,12","66,35",,,
26/01/2015 08:30,27.90,80.70,"28,67","64,85",,,
26/01/2015 08:45,28.20,80.40,"29,22","62,19",,,
26/01/2015 09:00,28.50,79.00,"29,62","60,55",,,
26/01/2015 09:15,28.90,76.80,"29,75","59,65",,,
26/01/2015 09:30,29.60,75.40,"30,22","58,14",,,
26/01/2015 09:45,30.10,73.50,"30,22","59,64",,,
26/01/2015 10:00,30.90,71.20,"30,83","58,34",,,
26/01/2015 10:15,31.20,72.50,"30,96","59,15",,,
26/01/2015 10:30,31.80,70.60,"31,16","59,42",,,
26/01/2015 10:45,32.40,70.90,"31,50","58,94",,,
26/01/2015 11:00,32.80,66.40,"32,03","55,80",,,
26/01/2015 11:15,33.10,65.30,"32,51","54,71",,,
26/01/2015 11:30,33.40,65.10,"32,57","55,45",,,
26/01/2015 11:45,33.70,65.60,"32,91","55,04",,,
26/01/2015 12:00,34.00,62.90,"33,52","54,49",,,
26/01/2015 12:15,34.20,61.60,"33,73","52,58",,,
26/01/2015 12:30,34.50,59.10,"33,86","49,45",,,
26/01/2015 12:45,34.90,57.60,"34,54","48,56",,,
26/01/2015 13:00,34.80,56.70,"34,82","45,63",,,
26/01/2015 13:15,35.30,55.30,"34,75","46,31",,,
26/01/2015 13:30,35.70,53.00,"35,02","43,03",,,
26/01/2015 13:45,35.60,52.50,"34,95","43,03",,,
26/01/2015 14:00,35.30,52.90,"34,34","44,74",,,
26/01/2015 14:15,35.10,54.20,"34,75","43,51",,,
26/01/2015 14:30,35.80,54.50,"35,09","42,90",,,
26/01/2015 14:45,36.10,50.50,"35,64","40,51",,,
26/01/2015 15:00,35.80,51.60,"35,43","43,24",,,
26/01/2015 15:15,35.80,51.20,"35,70","41,13",,,
26/01/2015 15:30,35.80,52.40,"35,77","40,65",,,
26/01/2015 15:45,35.90,51.80,"35,70","39,28",,,
26/01/2015 16:00,35.80,48.60,"35,29","41,19",,,
26/01/2015 16:15,35.90,49.50,"35,43","45,01",,,
26/01/2015 16:30,35.70,54.10,"35,91","43,03",,,
26/01/2015 16:45,35.50,53.30,"34,95","42,35",,,
26/01/2015 17:00,35.20,54.70,"35,23","43,99",,,
26/01/2015 17:15,35.10,56.10,"35,29","43,79",,,
26/01/2015 17:30,35.00,56.60,"34,82","45,01",,,
26/01/2015 17:45,34.90,54.60,"34,75","43,99",,,
26/01/2015 18:00,34.70,55.70,"34,54","45,90",,,
26/01/2015 18:15,34.70,56.30,"34,13","46,72",,,
26/01/2015 18:30,33.80,57.80,"33,11","48,22",,,
26/01/2015 18:45,33.30,60.50,"32,91","49,92",,,
26/01/2015 19:00,33.00,62.60,"32,65","51,50",,,
26/01/2015 19:15,32.60,63.30,"32,32","53,15",,,
26/01/2015 19:30,32.30,64.90,"31,91","54,78",,,
26/01/2015 19:45,31.90,64.80,"31,64","54,79",,,
26/01/2015 20:00,31.50,70.90,"31,17","59,98",,,
26/01/2015 20:15,31.30,73.20,"30,98","61,35",,,
26/01/2015 20:30,31.20,73.70,"31,11","60,74",,,
26/01/2015 20:45,31.00,75.90,"30,98","63,20",,,
26/01/2015 21:00,31.00,78.00,"30,91","64,49",,,
26/01/2015 21:15,30.80,77.30,"30,78","65,32",,,
26/01/2015 21:30,30.70,79.50,"30,37","66,68",,,
26/01/2015 21:45,30.40,81.50,"30,10","67,85",,,
26/01/2015 22:00,30.20,79.00,"29,83","65,80",,,
26/01/2015 22:15,29.90,77.90,"29,62","65,67",,,
26/01/2015 22:30,29.70,79.30,"29,49","66,55",,,
26/01/2015 22:45,29.40,78.50,"29,22","65,60",,,
26/01/2015 23:00,29.20,79.50,"28,94","66,62",,,
26/01/2015 23:15,29.00,80.90,"28,81","68,12",,,
26/01/2015 23:30,28.80,82.40,"28,67","69,22",,,
26/01/2015 23:45,28.70,83.30,"28,53","70,44",,,
27/01/2015 00:00,28.60,84.10,"28,19","71,40",,,
27/01/2015 00:15,28.40,84.90,"28,33","71,67",,,
27/01/2015 00:30,28.20,86.40,"28,19","71,81",,,
27/01/2015 00:45,28.30,86.20,"28,33","72,02",,,
